INSB5,SCABEX LOTION,SAA8L92L,,,,,,
JBRDOM,RANTAC DOM TAB,XR19056,,,,,,
UQR3T,RANTAC-300MG TABS,GR69100,,,,,,
UQR3T,RANTAC-300MG TABS,GR620095,,,,,,
UQR3T,RANTAC-300MG TABS,GR620096,,,,,,
PBLL1,LIVO-LUK SYR,57319015,,,,,,
SGAT2,ACITROM-2MG TAB**,ACE9007,,,,,,
PDBS5,BENADRYL COUGH SYRUP ***,KA19139,,,,,,
ABBFI,FINECEF 1GM VAIL**,NPE0690,,,,,,
USVGT,GLYCOMET TRIO 1 TABS**,121TGL152,,,,,,
CPHUS,HAEM-UP LIQ,JK19039,,,,,,
INHFP,HIFENAC-P TABS **,KY2363,,,,,,
IPZDP,ZERODOL-P TABS **,FRW159121A,,,,,,
IPZDP,ZERODOL-P TABS **,FRW159121A,,,,,,
LUBM2,BUDAMATE 200 TRANSCAPS **,U902632,,,,,,
SHADT,ALDAY TAB,SHAL1909,,,,,,
UISLP,SPORLAC PWD*** 4*1GM,SPS9M105,,,,,,
FDC1A,1-AL 5MG TABS ***,079L030,,,,,,
WDTMC,T-MINIC DROPS **,91207K,,,,,,
ICTTS,TETMOSAL SOAP **,TTF9030,,,,,,
CHVGT,VASOGRAIN TAB,JK19036,,,,,,
ZINCN,ZINCOVIT TABS**,ZVT20067,,,,,,
MACI2,IT - MAC 200 CAPS,KIC9100A,,,,,,
MACLR,SENSICLAV 625,JAB9207A,,,,,,
ARISTETEL1,TELMIDUCE 20 TAB,KML914A,,,,,,
MACTELM,TENLIMAC M 1000 TABS,19LSGT293,,,,,,
INTASCAL1,TENLIMAC M 500 TABS,19LSGT240,,,,,,
MACT12,THYROX 12.5MG TAB,MTG901A,,,,,,
MACT1,THYROX 125MG TAB,MTE901A,,,,,,
MACV2,VOGLIMAC GM2 TAB,GC459001,,,,,,
MACV2,VOGLIMAC GM2 TAB,GC459002,,,,,,
MAGNCT,NOBEL COLD NEW TAB,C1CWS021,,,,,,
MANRR,RANIDOM RD TABS,C9ABS041,,,,,,
MANDM,DOLOKIND-MR TABS,C1AGS059,,,,,,
MAND 1,GLIMESTAR-M1 TABS,C2IAS066,,,,,,
MAND6,LIZOFORCE 600 TABS,B6BPS045,,,,,,
MKMH1,MAHACEF-100MG TABS,B9AKS011,,,,,,
MKMCE,MAHACEF-200MG TABS,C0AKS092,,,,,,
MKMXL,MAHACEF-XL 200MG TABS,A3DRS024,,,,,,
MKMF4,MAHAFLOX 400MG TABS,C5ABS010,,,,,,
MANMCS,MONTICOPE SYRUP,E9AIS035,,,,,,
MANND,NEOSMILE DROPS,A1GIS006,,,,,,
MANPF,PANTAKIND-FLUX CAP,B2GKS033,,,,,,
MKRNO,RANIDOM-O TABS,G2AGS029,,,,,,
H&HSUB2,SGLTR TABS,18191410,,,,,,
MKUTI,ZENFLOX-UTI TABS,C3HSS087,,,,,,
MANAP,APTIMUST SYRUP,A2AIS140,,,,,,
MANG5,GASTICA DROPS,D2AGS035,,,,,,
MANGS,GUDLAX PLUS SUSP,G5AIS080,,,,,,
MANOG,ORAHELP GEL,C5IBS026,,,,,,
MANCP,CALAPURE A LOTION,BJA4S001,,,,,,
MKDMT,DROTIKIND M TAB,F7AHS013,,,,,,
MKGPT,GUDCEF PLUS TABS,C9AKS033,,,,,,
MKGCV,GUDCEF-CV  200MG TABS,A3AET035,,,,,,
MKLHTC,KETOSTAR CREAM,A1FUS056,,,,,,
MKMC5,MAXICAL 500MG TABS,B9BES167,,,,,,
MANMEF,MEFKIND DS SYRUP,S8ABS057,,,,,,
MKNM4,NUCORT-M4 TABS,B2HPS022,,,,,,
122261R,AMLOKIND-AT TABS,A9IAS259,,,,,,
MKBNS,BANDY SUSP,A7AGS038,,,,,,
MANCT,CILAHEART-T TABS,A1HMS026,,,,,,
MKCDX,CODISTAR-DX SYRUP,A0ABS019,,,,,,
122270R,D3 MUST 60K TABS,D5HPS020,,,,,,
MKLAD,LECOPE-AD TABS,D0HPS014,,,,,,
122275R,LECOPE-M TABS,C5IAS004,,,,,,
MKMP1,MAHACEF PLUS 100MG TABS,C3AKS011,,,,,,
MKMC6,MOXIKIND-CV-625MG TABS,B6AES423,,,,,,
122289R,NUROKIND-LC TABS,B9IAS110,,,,,,
122296R,TELMIKIND-20 TABS,E3ALS068,,,,,,
122301R,VOMIKIND INJ,A3CFS062,,,,,,
122303R,VOMIKIND SYRUP,A3ABS044,,,,,,
MAOPT,OXYPUR TABS,KF19004,,,,,,
CBVDT,VOVERAN-D TAB,Z04MBBB9,,,,,,
PZCKL,CITRALKA LIQ,92009059O,,,,,,
JWW20,WYSOLONE 20MG TABS,DA6411,,,,,,
RAVS3,VOLINI SPRAY**,XDW0118,,,,,,
SUNLSY,LEVIPIL SYRUP**,AB06997,,,,,,
USPRO,PROLOMET XL 50 TABS**,ESU2136,,,,,,
USDTT,DUOTROL TABS **,56000072,,,,,,
USGM1,GLYCOMET 1GM TABS **,48013041,,,,,,
USVSR,GLYCOMET 850MG SR TABS **,28020147,,,,,,
USGNM,GLYNASE MF TABS **,13013857,,,,,,
USGNM,GLYNASE MF TABS **,56000170,,,,,,
GRACT,ASCORIL TABS,18191430,,,,,,
GRACD,ASCORIL-D SYRUP,11192312,,,,,,
GRCED,CANDID EAR DROPS,11192268,,,,,,
HOAG1,ALLEGRA 180MG TABS,9NA0108,,,,,,
HOAM2,AMARYL-M 2MG TAB,9NA0071,,,,,,
HOCT1,COMBIFLAM TABS,9NA1036,,,,,,
DLCGX,DULCOFLEX  SUP (A),SA19047,,,,,,
HOM8C,MYORIL-8MG CAPS,9NG007,,,,,,
ARIO2,OMNICEF O 200 DT TABS,B748M079,,,,,,
ASPDC,PANTOP-D CAP,S378M069,,,,,,
BCTDX,TUSQ-DX LIQ,GT20109,,,,,,
PAPKA,KRACK CREAM **,JG709,,,,,,
NTCTR,COLDACT CAP,ESX0188,,,,,,
RAM5C,MOX-500MG CAPS,AB06923,,,,,,
UCAP1,AMPOXIN 1GM VIAL,IGJ5F002,,,,,,
UCAP5,AMPOXIN 500MG CAP,MFV10002,,,,,,
TORRE,NEXPRO-40MG TABS,2F25F035,,,,,,
H&HDLL,DERMADEW ALOE LOTION,B084,,,,,,
DERMBAHH,DERMADEW BABY CREAM,B039,,,,,,
H&HDKG,DK GEL,H435,,,,,,
H&HHM,HHMITE CREAM,H356,,,,,,
H&HKZL,KZ LOTION,CC048,,,,,,
H&HKZL,KZ LOTION,CC048,,,,,,
H&HPRP,PROPYSALIC NF OINTMENT,H1701,,,,,,
WLFLD,FLUCOLD AF DROPS,FIR9002,,,,,,
WLFLD,FLUCOLD AF DROPS,FIR9003,,,,,,
WLOC1,ONECAN 150MG TAB,OCL9009,,,,,,
WLPA2,PERSOL-AC 2.5%GEL,U683,,,,,,
WALLGP,WALAPHAGE G-2 TABS,GGR9018,,,,,,
WALORS,WALYTE MIX FRUTI DRINK,WAR013A,,,,,,
WALORS,WALYTE MIX FRUTI DRINK,WAR019A,,,,,,
BIBT2,BIOTAX 250MG VIAL,F900968,,,,,,
BIBT2,BIOTAX 250MG VIAL,F900970,,,,,,
GECSP,CALPOL PEAD SYR,KB401,,,,,,
AGPM1,GLISEN PM 1 TAB,908001591,,,,,,
UMPRE,NOOTROPIL 1200MG TAB,EMV1900399,,,,,,
CSACF,AEROCORT FORTE ROT,SA94565,,,,,,
CIPAT,AMLOPRES TL TAB,BA00306,,,,,,
CIPDO,DORZOX-T  E/D,C890685,,,,,,
CSF1R,FORACORT 100 RCAPS,SA94562,,,,,,
CILLS,LEVOLIN SYS,EB90794,,,,,,
CIM2I,MAXIFLO 250 INH,SA94881,,,,,,
CIM2I,MAXIFLO 250 INH,SA94893,,,,,,
CIONK,OMNIKACIN 250MG INJ,AFM9136,,,,,,
DXCP2,CARDIOPRIL-2.5 CAP,V901084,,,,,,
DRDTT,DUTAS-T CAPS,CR90071,,,,,,
DROLSCT,OLSERTAIN CT 20 TABS,DRLAX9002,,,,,,
DXOR4,OLSERTAIN-40MG TABS,G19OLA024,,,,,,
DROAM,OLSERTAIN-AM TABS,G19OAA011,,,,,,
DROH4,OLSERTAIN-H 40MG TABS,G19OHC013,,,,,,
DROIS,OMEZ INSTA SACHET,V901059,,,,,,
DROM4,OMEZ-40MG TAB,E901548,,,,,,
DRRZL,RAZO-L CAP`S,G19RLA011,,,,,,
DRTELS,TELSARTAN 80MG TABS,E901512,,,,,,
DRTAM,TELSARTAN-AM TAB'S,TM191120,,,,,,
MACL5,LEVERON 500 TABS,FLA3904A,,,,,,
MACMEFO,MEFOMIN GZ 80 TABS,HMU911A,,,,,,
GRASL,ASCORIL-LS DROPS,51190569,,,,,,
ASTYCOL,COLIJOY DROPS,CL9281,,,,,,
ASTYEPRZ,EPRAZ-RD 40 CAPS,EZD10219,,,,,,
ASTYVEN,VENTYL-D SYRUP,L2530,,,,,,
ABBCR,CREON 10000 CAP,CNA9055,,,,,,
KNDOS,DIGENE ORANGE SYR,DAB9057,,,,,,
ABBDO,DUPHALAC SYRUP,111106D7,,,,,,
AGMF2,GLISEN MF 2 TAB,1908001419,,,,,,
ALEGV,GLISEN VM 1 TABS,DG9531007,,,,,,
ACRKD,REKOOL-D CAPS,1908001444,,,,,,
ALEB1,ROXID LIQU,1908001452,,,,,,
ALEVM,VOGO-M 0.2 MG TAB,1908001358,,,,,,
ALEVV,VOGO-M 0.3 MG TAB,1908001359,,,,,,
ACWAD,WIKORYL AF DROPS,1908001396,,,,,,
ACWAS,WIKORYL AF SYRUP,1908001476,,,,,,
ALTOD,TAXIM-O PED DROPS,19460832,,,,,,
ALTAM,TSART-AM TABS 15`S,19442877,,,,,,
ARIMS,MONOCEF SB 250MG VIAL,D881L019,,,,,,
ASMOK,MONOCEF-O KID 50MG,B224L019,,,,,,
ARITV,TELVAS-80MG TABS,S348L039,,,,,,
ASAMR,ACECLO-MR TAB,S992L029,,,,,,
ARID2,DURATAZ VIAL 2.25GM,M473L019,,,,,,
ARIGF,GLIMIPREX MF 2/500 TABS,S293L079,,,,,,
ARISMEG,MEGAHEAL GEL,VAB19140,,,,,,
ASMCO,MONOCEF-O 100MG TAB,B197L029,,,,,,
ARITE,TELVAS 20MG TABS,S324L029,,,,,,
ARIT4,TELVAS 3D TABS,S813L029,,,,,,
ARTL8,TELVAS-H 80/12.5MG TABS,S361L039,,,,,,
BIOTE,TELMISAT 20 MG TABS,BPHT19015,,,,,,
BEPHS,PH4 SYR,D0103819,,,,,,
BCAC5,ANGICAM 5MG TAB,AGT1937,,,,,,
BCCBE,CEBRAN EYE DROPS,ZNC1922,,,,,,
BCDMR,DOLOSTAT-MR TABS,ZPP1922,,,,,,
BCDMR,DOLOSTAT-MR TABS,ZPP1922,,,,,,
BCETM,ETERNA MD 4MG TAB,ZGR1919,,,,,,
BCETM,ETERNA MD 4MG TAB,ZGR1919,,,,,,
BLUEX,EXTACEF PLUS TABS,ZTV1908,,,,,,
BCKGM3,K-GLIM-M-1 TABS,ZTZ19110,,,,,,
BCMF2,MEFTAL 250MG TAB,HMU1930,,,,,,
BLUCMEFT,MEFTAL SPAS SYR,FZ1998,,,,,,
BCORC,OME-RD CAPS,ZAZ1907,,,,,,
BCPRC,P-RD CAPS,ZBB1990,,,,,,
BLURPP1,R-PPI L CAPS,ZKQ1916,,,,,,
BCSRD,S-RD CAPS,ZACP1903,,,,,,
BCTLH,TUSQ-D LOZENGES HONEY,ZKG1904,,,,,,
BCTXS,TUSQ-X SYR,ZXY2032,,,,,,
BLUXA,XSTAN AM TABS,ZWT1942,,,,,,
SVSLD,DICRISTICIN-S LD VIAL,DLIR19108,,,,,,
CSACI,AEROCORT CFC FREE INH,SN91970,,,,,,
CSACR,AEROCORT-ROTACAPS,SA94558,,,,,,
CCARD,ALERID-D TAB,GL9666,,,,,,
CIPAF,ALFUSIN D TABS,SA94659,,,,,,
CICV7,CLOPIVAS AP 75MG T,EC90934,,,,,,
CIPLADUOL,DUOLIN 3 RESPULES,SN91675,,,,,,
CIPD5,DYTOR PLUS  5MG TABS,SN91819,,,,,,
CIPLU,LUDURA LULCONAZOLE CREAM,OA003,,,,,,
CILM8,LUMET-80 TABS,BA93304,,,,,,
CIPNA,NADIBACT PLUS CREAM,D9214,,,,,,
CCNR4,NORFLOX 400MG TAB,RC9200,,,,,,
CCNRD,NOVAMOX  REDIUSE  DROPS,KP90508,,,,,,
CCNM5,NOVAMOX 500MG CAP,KO90406,,,,,,
CINRS,NOVAMOX REDIUSE 250 SYR,KP90489,,,,,,
CIN13,NOVAMOX-125 REDIUSE  SYR,KP90485,,,,,,
CIOM1,OMNIX 100DT TABS,EA90439,,,,,,
CIPOX,OMNIX-O TABS,AEK9140,,,,,,
CSSR1,SEROFLO 100MG R/C,SA94243,,,,,,
CSS5R,SEROFLO 500MG R/C,SA94337,,,,,,
CITVI,TIOVA INH,BA93323,,,,,,
PTZPR,ZIPRAX 100 DT,EI90219,,,,,,
FDEP3,ELECTROL PWD***,089K094,,,,,,
DRGM1FORTE,GLIMY M1 FORTE TAB,A01621908,,,,,,
DXGM1,GLIMY-1,E901563,,,,,,
DRNOR,NORILET 0 TAB,DRR906,,,,,,
DROH2,OLSERTAIN-H 20MG TABS,G19OHA015,,,,,,
DRRTS,REDOTIL SACHET 10MG,AJ90119,,,,,,
ECOXD,OROFER-XT DROPS,E16JK19003,,,,,,
ERELHT,ERITEL H TAB,GERH19012,,,,,,
ERLS50,LORSAVE 50 TAB,GLRS19002,,,,,,
FIDPC,DEXORANGE CAP,O19362,,,,,,
FBGPS,GLYCIPHAGE-SR 500 TAB,19148,,,,,,
FBRXG,RELAXYL-GEL,920,,,,,,
GDBVN,BETNOVATE-N ONT,NK668,,,,,,
GDTVM,TENOVATE-M CRM,EL598,,,,,,
GEBA8,BETNESOL AMP,GS376,,,,,,
SBCCS,CROCIN SYRUP**,B9026,,,,,,
SYSCY,CYRA D CAPS**,CD11297,,,,,,
ICTTS,TETMOSAL SOAP **,TTF9028,,,,,,
INM2K,DV 2K CAPS,DASG19005,,,,,,
INM2K,DV 2K CAPS,DASG19005,,,,,,
IHD6K,DV 60K CAPS,DKSG19017,,,,,,
INDOBD,ODEPRAZ D CAPS,OPDC19010,,,,,,
INDOBD,ODEPRAZ D CAPS,OPDC19010,,,,,,
ISA1S,ATM 100MG SYR,ABS2K9A1,,,,,,
ISA2S,ATM 200MG SYR,ABT2K9A1,,,,,,
INCA5,CYCLOPAM AMP,CDX1K9A4,,,,,,
INCPV,CYCLOPAM VIAL,CDY1K9A4,,,,,,
ISFDS,FEBREX PLUS DS SYP,FAD4K9A1,,,,,,
ISGS1,GMT-SR1 TABS,GBB1K93D,,,,,,
ISGS2,GMT-SR2 TABS,GBE1K93D,,,,,,
WAREM,REXIDINE MW,RAQ4K9A1,,,,,,
IVNM1,NEOMEC VIAL,FI1924,,,,,,
IVNPS,NEOZIDE PLUS SYP,FI1948,,,,,,
JBMAXAN2,METROGYL ER TABS,G6E9023,,,,,,
UQMED,METROGYL-DG GEL FORTE,PGX9030,,,,,,
UQMED,METROGYL-DG GEL FORTE,PGX9035,,,,,,
JBOFSYR1,NOR METROGYL 0 SYRUP,XWN9052,,,,,,
JBOFM,OFM SYR,XOM9052,,,,,,
UQRMS,RANTAC-MPS SYP,PR59036,,,,,,
FDC1A,1-AL 5MG TABS ***,079K024,,,,,,
FDC1A,1-AL 5MG TABS ***,079K025,,,,,,
SGAT1,ACITROM-1MG TAB**,ACF9004,,,,,,
INHMR,HIFENAC-MR TABS **,KY2189,,,,,,
BLUMD,MEFTAGESIC DS SUSP,ZQL19174,,,,,,
ALTOS,TAXIM-O DRY SYR,19460925,,,,,,
TELARIS,TELVAS AM`` TABS,B615L219,,,,,,
LUE25,ESIFLO 250 TRANS**,U902209,,,,,,
NAPDOM250,NAPRODOM 250MG TABS**,NPA19001,,,,,,
RLRFT,RIBOFLAVIN TABS **,R19421122,,,,,,
ICTTS,TETMOSAL SOAP **,TTF9028,,,,,,
GENVICINH,VICKS INHALER,932801,,,,,,
ZINCN,ZINCOVIT TABS**,ZVT20058,,,,,,
MACAL,ALKARATE SYRUP,KAU909A,,,,,,
MACIT,IT - MAC 100 CAPS,KIB940A,,,,,,
MACI2,IT - MAC 200 CAPS,KIC991A,,,,,,
MACLT,LT MAC CREAM,KLI919B,,,,,,
MACLM,MACPOD 50 DRYSYRUP,LMH937A,,,,,,
MLMPO,MACPOD-O TAB,LMG919A,,,,,,
MACTH,THYROX 100 BOTT,MTD989A,,,,,,
MACTR,THYROX 75MG TAB,MTC980A,,,,,,
MANBU,BRUTAFLAM-90 TAB,B5HPS009,,,,,,
MANDD,DOLOKIND PLUS TABS,G8IAS079,,,,,,
MANDK,DOLOKIND TABS,B1ALS021,,,,,,
MANGL,DYNAGLIPT TAB,A4DZS025,,,,,,
MAND1,GLIMESTAR-1 TABS,B6IAS027,,,,,,
MAND6,LIZOFORCE 600 TABS,B6BPS040,,,,,,
MKMDZ,MAHACORT-DZ 6 TABS,E2AGS015,,,,,,
MANMI,MANKINDS PLACIDA PLUS TABS,A9HPS015,,,,,,
MANNO2,MONTICOPE A TAB,A7GKS036,,,,,,
MANNO2,MONTICOPE A TAB,A7GKS037,,,,,,
MKMKT,MONTICOPE-KID TAB,E7BES022,,,,,,
MKNPS,NOBEL PLUS SUSP,C1ABS047,,,,,,
MKRNO,RANIDOM-O TABS,G2AGS027,,,,,,
MKTMF,TEXAKIND-MF TABS,C0HSS053,,,,,,
MKZPT,ZENFLOX PLUS TABS,C4AKS038,,,,,,
MKZPT,ZENFLOX PLUS TABS,C4AKS038,,,,,,
122262R,ATEKIND-50 TABS,A4ALS006,,,,,,
MANHS,HISTAFREE SUSP,F2ADS099,,,,,,
MANH1,HISTAFREE-120MG TABS,F4AFS018,,,,,,
MANHI,HISTAFREE-M TABS,H2HPS021,,,,,,
MANTF,THERMOKIND-F GEL,F3ALS189,,,,,,
MKURK,URIKIND TABS,C2HSS039,,,,,,
MANZ2,ZADY-250MG TABS,H5AGS033,,,,,,
MANZ5,ZADY-500MG TABS,H6AGS040,,,,,,
MANAL,ALOGRACE CREAM,A2JJS059,,,,,,
MANG1,GUDCEF 100 DRY SYRUP,A2FHS048,,,,,,
MKGD1,GUDCEF 100MG TABS,B4AKS034,,,,,,
MKGDS,GUDCEF DRY SYRUP,B1AKT033,,,,,,
MKGDS,GUDCEF DRY SYRUP,B1AKT033,,,,,,
MKGPT,GUDCEF PLUS TABS,C9AKS030,,,,,,
MKHC2,HICOPE-25MG TABS,F9BES027,,,,,,
MKHC2,HICOPE-25MG TABS,F9BES029,,,,,,
MKIBU,IBUKIND PLUS SUSP,C8ABS026,,,,,,
LSTER,MATCH_PLUS4X TAB,A1CXS012,,,,,,
MKUKK,URIKIND-K SYRUP,U1ABS028,,,,,,
MKUKK,URIKIND-K SYRUP,U1ABS029,,,,,,
MKV15,VENTIDOX -M,H4HPS044,,,,,,
MKV15,VENTIDOX -M,H4HPS045,,,,,,
MKASG,ACNESTAR GEL,K2AIS037,,,,,,
122264R,BANDY PLUS SUSP,B0AGS033,,,,,,
122267R,CEFAKIND-250 TABS,C7AES041,,,,,,
122270R,D3 MUST 60K TABS,D5HPS019,,,,,,
MKDAA,DOLOKIND -AA TABS,H4AHS019,,,,,,
MANKILEC,LECOPE SYRUP,D9AGS020,,,,,,
122274R,LECOPE-M KID TABS,E4BES012,,,,,,
MKMHP,MAHACEF PLUS TABS,B8AKS076,,,,,,
MKMHP,MAHACEF PLUS TABS,B8AKS070,,,,,,
MANOP,ORAWAYAS PASTE,C6S024,,,,,,
MKRNF,RANIDOM (NF) TABS,G1AGS185,,,,,,
122294R,SOLOPOSE-0.5 MD TABS,G0FZS017,,,,,,
122294R,SOLOPOSE-0.5 MD TABS,G0FZS018,,,,,,
122297R,TELMIKIND-40 TABS,B5IAS207,,,,,,
MANTH,TELMIKIND-AMH TABS,C9IAS024,,,,,,
122299R,TELMIKIND-H TABS,B1IAS151,,,,,,
MKZXE,ZENFLOX EYE DROP,D0AQS011,,,,,,
MEDKES4,KETO 4S CREAM,HKT213,,,,,,
MERBE,BETAMIL GM CREAM,M13FR20057,,,,,,
MR1KW,K-WIN AMPS,19302514,,,,,,
MEPAN,PANGS AT TABS,19110802,,,,,,
PDCMA,CHLOROMYCTIN APL CAP,92068120U,,,,,,
PZMP2,MINIPRESS XL 2.5 TAB,DD6779,,,,,,
PZMP5,MINIPRESS XL 5  TAB,DC7963,,,,,,
SUGP1,GEMER-P1 TAB**,ESU1804,,,,,,
LUPGLCUN,GLUCONORM G2 TAB**,U902321,,,,,,
LUPGLCUN3,GLUCONORM SR 1GM TAB**,J901738,,,,,,
SNPCD,PANTOCID-D  TABS **,EMU3049,,,,,,
USEG2,ERYTOP GEL **,EG9044,,,,,,
USGNM,GLYNASE MF TABS **,13013828,,,,,,
RBHGS,HEPTOGLOBAN SYR,B01C19260,,,,,,
GENZOR2,ZORYL M2 FORTE TABS**,NY2770,,,,,,
BIOSYD,SYSPAN D TABS,ACPD9014E,,,,,,
GLEC2,CANDIDERMA+CREAM,11192084,,,,,,
GNTCN,CANDITRAL 100 MG CAP,5190882,,,,,,
GRES4,ESOZ 40MG TABS,EZ2P9003,,,,,,
GWKP1,KEFPOD 100MG TAB,67190200,,,,,,
GLETBT,TELMA BETA 25MG TABS,18191326,,,,,,
HOA12,ALLEGRA 120MG TAB,9NA0088,,,,,,
ARIT4,TELVAS 3D TABS,S813L029,,,,,,
PPLPT,LYMPEDIM TAB,PPB01908,,,,,,
PARMOO,MOOV SPRAY ACTIV**,B19084A,,,,,,
RBCER,CERUVIN A CAPS,EMU3441,,,,,,
RACPT,CIFRAN CT TABS,AB01111,,,,,,
CLGP2,GENTALENE PLUS CREAM,AA92205,,,,,,
CLGPC,GENTALENE PLUS CREAM,AA92207,,,,,,
CLGPC,GENTALENE PLUS CREAM,AA92207,,,,,,
RASV5,STORVAS  5MG TABS,EMU2945A,,,,,,
UCA5V,AMPOXIN 500MG VIAL,ZGJ4F062,,,,,,
TOCG5,CALCIGARD-5MG CAPS,S177F005,,,,,,
TORRDE,DEPLATT TABS,2Y32F035,,,,,,
TORRX,NEXPRO-RD 40MG CAPS,RF1319097,,,,,,
TORRX,NEXPRO-RD 40MG CAPS,RF1319098,,,,,,
ELSHD,SHELCAL HD TAB,GAY90062,,,,,,
TORSX,SHELCAL XT TAB,GBR90176,,,,,,
EDSCM,SHELCAL-M TAB,GBA90048,,,,,,
TORR2,VELOZ 20 TABS,2D56F015,,,,,,
TORRM2,VOGLITOR MF 0.2 TABS,2EZ6F001,,,,,,
FDC1A,1-AL 5MG TABS ***,079K025,,,,,,
FDC1S,1-AL SYRUP ***,489K002,,,,,,
FDC1S,1-AL SYRUP ***,489K002,,,,,,
LGDWE,DEWAX EAR DROPS**,CDX473,,,,,,
SUNGM,GLUCORYL M1 TAB,19442867,,,,,,
SUNG2,GLUCORYL M2 TAB,19442747,,,,,,
LUPKETO,KETOFLAM-P TABS**,SW1981931K,,,,,,
H&HHHF,HHFUDIC CREAM,H115,,,,,,
H&HPRN,PROPYDERAM NF CREAM,H112,,,,,,
H&HPRN,PROPYDERAM NF CREAM,H112,,,,,,
VEF120,FEPANIL 120 SYR,FOH9M27,,,,,,
VIBSV,BIOSULPHA VIAL,BM1908,,,,,,
VIEL5,ENROGEN LIQ,LEN19018,,,,,,
VIOT5,OXY-100MG VIAL,DS1904,,,,,,
VITS1,TYSIN-100MG VIAL,TD1904,,,,,,
PDGMT,GELUSIL-MPS TABS,918039G,,,,,,
ASM21,MONOCEF-O 200MG TAB,B198L089,,,,,,
JWWL1,WYSOLONE 10MG TAB,75403S,,,,,,
IPZD1,ZERODOL-100MG **,CSW0890007,,,,,,
RBZYT,ZYTEE GEL (TUB),T19097,,,,,,
WLPS5,PERSOL-AC 5% GEL,1343,,,,,,
WALLGP1,WALAPHAGE G-1 TABS,GIR9018,,,,,,
BIBT1,BIOTAX 1GM VIAL,F900872,,,,,,
BIBT5,BIOTAX 500MG VIAL,F900869,,,,,,
CYFGA,FALCIGO VIAL,AAV1117,,,,,,
BIOSU,SULBACEF 1GM INJ,F900949,,,,,,
HOAR2,AMARYL 2MG TAB,9NA0015,,,,,,
MIALH,AMLONG H TAB ***,AMES0049,,,,,,
PBLL1,LIVO-LUK SYR,57319011,,,,,,
SUNP20,PANTOCID 20MG TABS** 15`S,EMU1248,,,,,,
SUNP20,PANTOCID 20MG TABS** 15`S,EMU1248,,,,,,
CIJIL,JUNIOR LANZOL,BA93035,,,,,,
DRKCI,K-CIT SYRUP,BKT9125,,,,,,
DXRC1,RECLIDE-80MG TAB,E901413,,,,,,
MDCFO,CEFOLAC-O 200MG TABS,LCH923A,,,,,,
MACEB,ETIZOLA BETA 0.25MG,KEN903C,,,,,,
MACEL,ETIZOLA BETA 0.50,KEO902B,,,,,,
MACLD,MACPOD 100 ORAL SUSP,LMI924A,,,,,,
MACNEX,NEXOVAS 20MG TABS,KNE905A,,,,,,
MLRRS,RUBIRED TABS,KRE2002A,,,,,,
MKM50,MAHACEF-50MG TABS,C2AKS003,,,,,,
MKNBS,NOBEL SPAS TABS,F0AGS041,,,,,,
CIPLBIL,BILAFAV 20MG TABS,BLF191005,,,,,,
MANDF,FLOZEN-AA TABS,F9AHS055,,,,,,
DROAM,OLSERTAIN-AM TABS,G19OAA009,,,,,,
ABT88,THYRONORM-88 MCG TABS,AEE4196,,,,,,
ALEGV,GLISEN VM 1 TABS,DG9531006,,,,,,
ACTZL,TELLZY-H TABS,1908001230,,,,,,
AUSV5,SWICH-XP 500MG VIAL,19182225,,,,,,
ALKTAXIM,TAXIM O FORTE DRY SYRUP,19182145,,,,,,
ALT1D,TAXIM-O DT 100MG TAB,19460731,,,,,,
ASCD5,CEFADROX 500MG TAB,B712K019,,,,,,
ARISMEG1,MEGAHEAL GEL,VAA1968,,,,,,
ARIMO,MONOCEF SB 1MG VIAL,D882K679,,,,,,
ARIAO,AMLOSAFE  5MG TABS,S118K039,,,,,,
ARIIM,IMAX S INJ,M1203K229,,,,,,
ASMG2,MEGAPEN 250MG VIAL,D10K029,,,,,,
ASMGC,MEGAPEN 500MG CAP,N673K079,,,,,,
ARIMK,MIFTY KIT,TG190068,,,,,,
ARIMO,MONOCEF SB 1MG VIAL,D882K679,,,,,,
ASM1I,MONTAZ 125MG INJ,B613K029,,,,,,
ASMT1,MONTAZ 1GM VIAL,B399K079,,,,,,
ASMT2,MONTAZ 250MG  VIAL,B554K049,,,,,,
ARIOP,OMNICEF PLUS TABS,B1052K059,,,,,,
ASPHK,PANTOP-HP KIT 1`S,M040,,,,,,
ARITE,TELVAS 20MG TABS,S324K019,,,,,,
BIOBL,BLISTO-1MF TABS,BPSB19072,,,,,,
BIOB2,BLISTO-2MF TABS,BPSB19079,,,,,,
BIOME,METADOZE IPR 500 MG TABS,BPSB19081,,,,,,
BCAZ1,AZIBEST 100MG DT TABS,AZP1904,,,,,,
BCKM2,K-GLIM-M-2 TABS,ZUZ19100,,,,,,
BCLSH,LOSTAT-H TABS,LSH1906,,,,,,
BLUCMEFT,MEFTAL SPAS SYR,FZ1988,,,,,,
BCORC,OME-RD CAPS,ZAZ1906,,,,,,
BLP4T,P-PPI 40MG TABS,ZDZ1933,,,,,,
BLURPP,P-PPI L CAPS,ZTS1907,,,,,,
BCGXB50,XSTAN BETA 50 MG TAB,ZABE1903,,,,,,
CIPNI,NICOGUM 2 SUGARFREE,M590768,,,,,,
CIPATH,ASTHALIN AX SYRUP,GL9553,,,,,,
CIV3C80,CRESAR 80 TAB,SA94104,,,,,,
CIPLP,LEVOLIN PLUS SYRUP,GL9557,,,,,,
